Anomaly Scores,Protocol,Packet Type,Traffic Type,Malware Indicators,Alerts/Warnings,Attack Signature,Action Taken,Severity Level,Network Segment,Firewall Logs,IDS/IPS Alerts,Log Source,Attack Type
0.5310074390207732,ICMP,Fragmented,Unusual,5,6,Sig_B,Quarantined,Medium,Segment_10,5,5,IDS,Phishing
0.0,TCP,Normal,Normal,0,0,Sig_C,Allowed,Low,Segment_4,7,0,Firewall,None
0.7568235254183519,ICMP,Fragmented,Suspicious,7,9,Sig_A,Blocked,High,Segment_8,1,6,Firewall,DDoS
0.6543746112802982,UDP,Malformed,Unusual,7,9,Sig_B,Quarantined,High,Segment_5,6,6,Firewall,DDoS
0.8203978454875325,UDP,Fragmented,Suspicious,8,9,Sig_C,Blocked,High,Segment_10,2,7,Endpoint,Malware
0.8177512808967465,TCP,Fragmented,Suspicious,8,8,Sig_C,Blocked,High,Segment_10,8,7,IDS,Malware
0.16374886910104092,TCP,Normal,Normal,1,3,Sig_A,Allowed,Low,Segment_8,9,2,Endpoint,None
0.10988745677690347,TCP,Malformed,Normal,1,0,Sig_A,Allowed,Low,Segment_6,6,2,Endpoint,None
0.15854454096829773,UDP,Malformed,Normal,2,3,Sig_B,Allowed,Low,Segment_10,2,1,IDS,None
0.0,TCP,Malformed,Normal,0,1,Sig_B,Allowed,Low,Segment_5,7,0,IDS,None
0.2825598422563513,ICMP,Fragmented,Normal,3,5,Sig_B,Allowed,Medium,Segment_4,9,3,Endpoint,None
0.20209122855584938,TCP,Normal,Normal,3,3,Sig_C,Allowed,Medium,Segment_10,1,3,Endpoint,None
0.7685757146844623,ICMP,Fragmented,Suspicious,8,10,Sig_C,Blocked,High,Segment_9,9,7,Endpoint,Malware
0.7853684689834898,UDP,Normal,Suspicious,8,7,Sig_B,Blocked,High,Segment_10,7,9,IDS,Malware
0.7655042010985538,ICMP,Malformed,Suspicious,8,10,Sig_C,Blocked,High,Segment_5,6,9,IDS,Malware
0.9020886828682456,ICMP,Fragmented,Suspicious,9,8,Sig_A,Blocked,High,Segment_10,4,10,Firewall,Malware
0.5881947994540396,ICMP,Normal,Unusual,6,4,Sig_C,Quarantined,High,Segment_6,3,7,IDS,Phishing
0.08361567293356091,UDP,Fragmented,Normal,1,2,Sig_B,Allowed,Low,Segment_7,10,1,Endpoint,None
0.7787924691481347,ICMP,Normal,Suspicious,9,10,Sig_C,Blocked,High,Segment_1,9,9,IDS,Malware
0.33526474096572256,ICMP,Malformed,Normal,4,4,Sig_A,Allowed,Medium,Segment_9,9,5,IDS,None
0.3321328365927438,TCP,Fragmented,Normal,3,5,Sig_B,Allowed,Medium,Segment_8,0,2,IDS,None
1.0,TCP,Malformed,Suspicious,10,8,Sig_B,Blocked,High,Segment_5,3,10,Endpoint,Malware
0.6080611641010502,TCP,Fragmented,Unusual,7,6,Sig_B,Quarantined,High,Segment_3,5,8,Firewall,DDoS
0.05926409093829343,ICMP,Fragmented,Normal,1,1,Sig_B,Allowed,Low,Segment_5,5,0,Firewall,None
0.5535982683799564,ICMP,Normal,Unusual,5,3,Sig_C,Quarantined,Medium,Segment_5,1,6,Endpoint,Phishing
0.3640980593297426,UDP,Normal,Normal,4,2,Sig_A,Allowed,Medium,Segment_9,8,4,Endpoint,None
0.0944254606437444,ICMP,Normal,Normal,1,0,Sig_C,Allowed,Low,Segment_7,0,0,Firewall,None
1.0,ICMP,Malformed,Suspicious,10,9,Sig_C,Blocked,High,Segment_2,3,9,Endpoint,Malware
0.8819211344278304,UDP,Malformed,Suspicious,9,10,Sig_B,Blocked,High,Segment_5,3,10,IDS,Malware
0.0,ICMP,Fragmented,Normal,0,2,Sig_A,Allowed,Low,Segment_9,1,0,IDS,None
0.6921481654703685,UDP,Normal,Unusual,7,7,Sig_C,Quarantined,High,Segment_2,7,7,Firewall,DDoS
0.19267053989499142,UDP,Malformed,Normal,1,3,Sig_A,Allowed,Low,Segment_8,10,1,IDS,None
0.6223100918144739,TCP,Fragmented,Unusual,6,6,Sig_A,Quarantined,High,Segment_3,1,7,Firewall,DDoS
0.8009540813889885,ICMP,Malformed,Suspicious,8,6,Sig_A,Blocked,High,Segment_4,1,9,Endpoint,Malware
0.7737820022159209,TCP,Fragmented,Suspicious,8,7,Sig_A,Blocked,High,Segment_2,1,8,Firewall,Malware
0.7269408464090561,ICMP,Normal,Suspicious,7,6,Sig_C,Blocked,High,Segment_9,0,8,Firewall,DDoS
1.0,TCP,Fragmented,Suspicious,10,8,Sig_A,Blocked,High,Segment_6,4,10,IDS,Malware
0.8463410745262265,UDP,Fragmented,Suspicious,9,7,Sig_C,Blocked,High,Segment_9,10,10,Firewall,Malware
0.834331409597308,UDP,Normal,Suspicious,8,8,Sig_A,Blocked,High,Segment_8,3,7,Firewall,Malware
0.09244238566882848,UDP,Normal,Normal,1,0,Sig_A,Allowed,Low,Segment_9,1,0,Firewall,None
0.5012399317314303,UDP,Fragmented,Unusual,5,5,Sig_C,Quarantined,Medium,Segment_5,0,6,Endpoint,Phishing
0.2557855498505841,ICMP,Malformed,Normal,3,5,Sig_B,Allowed,Medium,Segment_6,0,4,IDS,None
0.2800008986085545,ICMP,Normal,Normal,3,2,Sig_C,Allowed,Medium,Segment_7,1,3,IDS,None
0.3484928867388586,TCP,Fragmented,Normal,4,3,Sig_A,Allowed,Medium,Segment_5,0,3,Firewall,None
0.14608909149418497,ICMP,Normal,Normal,2,1,Sig_C,Allowed,Low,Segment_1,8,2,Firewall,None
0.018854511021338987,ICMP,Normal,Normal,0,2,Sig_A,Allowed,Low,Segment_9,1,1,Endpoint,None
0.6822441717278446,TCP,Malformed,Unusual,7,9,Sig_C,Quarantined,High,Segment_2,2,7,IDS,DDoS
0.33501811650687924,UDP,Normal,Normal,4,5,Sig_C,Allowed,Medium,Segment_7,8,4,IDS,None
0.30885263237441885,TCP,Fragmented,Normal,2,2,Sig_C,Allowed,Low,Segment_8,4,3,Firewall,None
0.8437672480342032,TCP,Fragmented,Suspicious,9,9,Sig_B,Blocked,High,Segment_8,7,8,Endpoint,Malware
0.6546051480509667,UDP,Normal,Unusual,6,7,Sig_C,Quarantined,High,Segment_1,6,6,Endpoint,DDoS
0.5261768179189099,TCP,Normal,Unusual,6,5,Sig_C,Quarantined,High,Segment_10,5,7,Firewall,Phishing
0.022825116758389774,TCP,Malformed,Normal,0,0,Sig_B,Allowed,Low,Segment_7,1,0,Firewall,None
0.7874719815690655,TCP,Malformed,Suspicious,8,8,Sig_B,Blocked,High,Segment_9,3,9,Firewall,Malware
0.06854716343207976,ICMP,Malformed,Normal,1,0,Sig_A,Allowed,Low,Segment_3,8,2,Firewall,None
0.40983711618828533,UDP,Fragmented,Unusual,4,2,Sig_A,Quarantined,Medium,Segment_8,6,5,Firewall,None
0.4031129928164666,UDP,Malformed,Unusual,4,2,Sig_C,Quarantined,Medium,Segment_8,2,3,Endpoint,None
0.6593767408158977,TCP,Fragmented,Unusual,7,8,Sig_A,Quarantined,High,Segment_9,5,6,Endpoint,DDoS
0.65711305596065,ICMP,Malformed,Unusual,7,9,Sig_C,Quarantined,High,Segment_8,7,8,Firewall,DDoS
0.52130428940028,UDP,Fragmented,Unusual,6,6,Sig_B,Quarantined,High,Segment_5,7,5,Firewall,Phishing
0.6152782192178525,UDP,Normal,Unusual,6,6,Sig_B,Quarantined,High,Segment_5,7,6,IDS,DDoS
0.9373097586449995,TCP,Fragmented,Suspicious,10,10,Sig_C,Blocked,High,Segment_3,7,9,Endpoint,Malware
0.5001987478258592,TCP,Normal,Unusual,5,6,Sig_A,Quarantined,Medium,Segment_6,9,4,Endpoint,Phishing
0.5296238992060358,TCP,Fragmented,Unusual,5,5,Sig_A,Quarantined,Medium,Segment_10,5,5,Firewall,Phishing
1.0,UDP,Fragmented,Suspicious,10,9,Sig_A,Blocked,High,Segment_3,10,10,Endpoint,Malware
0.7638434350991371,TCP,Normal,Suspicious,8,7,Sig_C,Blocked,High,Segment_2,9,8,Endpoint,Malware
0.5454406205674984,TCP,Fragmented,Unusual,5,7,Sig_A,Quarantined,Medium,Segment_7,10,6,Endpoint,Phishing
0.07960142609493735,TCP,Fragmented,Normal,1,1,Sig_B,Allowed,Low,Segment_10,2,1,IDS,None
0.03329196204975045,ICMP,Malformed,Normal,1,1,Sig_B,Allowed,Low,Segment_3,8,1,Endpoint,None
0.38581362477733616,TCP,Normal,Normal,4,4,Sig_B,Allowed,Medium,Segment_4,2,4,Firewall,None
0.3293398688992363,UDP,Normal,Normal,3,3,Sig_B,Allowed,Medium,Segment_10,3,4,Endpoint,None
0.9662792842794936,TCP,Malformed,Suspicious,10,10,Sig_B,Blocked,High,Segment_8,9,9,Endpoint,Malware
0.14390912074851522,UDP,Malformed,Normal,1,0,Sig_B,Allowed,Low,Segment_1,0,2,IDS,None
0.16148369673911747,ICMP,Normal,Normal,2,2,Sig_B,Allowed,Low,Segment_9,1,1,Endpoint,None
0.5682893403157236,ICMP,Normal,Unusual,6,4,Sig_B,Quarantined,High,Segment_6,5,6,IDS,Phishing
0.6476960492073374,TCP,Normal,Unusual,7,6,Sig_B,Quarantined,High,Segment_2,0,8,IDS,DDoS
0.5341854768454015,UDP,Malformed,Unusual,5,7,Sig_C,Quarantined,Medium,Segment_3,8,6,IDS,Phishing
0.9973378714955399,TCP,Malformed,Suspicious,10,9,Sig_C,Blocked,High,Segment_5,7,9,Endpoint,Malware
0.3510119026128013,TCP,Fragmented,Normal,4,4,Sig_B,Allowed,Medium,Segment_6,1,5,Firewall,None
0.0,UDP,Malformed,Normal,0,0,Sig_B,Allowed,Low,Segment_9,1,1,Firewall,None
0.5464424506050486,UDP,Fragmented,Unusual,7,8,Sig_B,Quarantined,High,Segment_2,7,6,Endpoint,Phishing
0.2388986181733322,UDP,Fragmented,Normal,2,0,Sig_A,Allowed,Low,Segment_5,10,3,IDS,None
0.49146266802508465,UDP,Malformed,Unusual,5,5,Sig_C,Quarantined,Medium,Segment_7,7,6,Firewall,Phishing
0.07968809244950514,UDP,Malformed,Normal,2,3,Sig_B,Allowed,Low,Segment_7,0,2,Endpoint,None
0.5271659279337959,ICMP,Malformed,Unusual,6,4,Sig_C,Quarantined,High,Segment_4,4,6,Firewall,Phishing
0.5789202968721199,ICMP,Malformed,Unusual,6,7,Sig_B,Quarantined,High,Segment_3,10,6,Endpoint,Phishing
0.7342914620447581,ICMP,Normal,Suspicious,8,7,Sig_A,Blocked,High,Segment_8,1,8,IDS,Malware
0.43966746618430297,UDP,Malformed,Unusual,4,4,Sig_B,Quarantined,Medium,Segment_2,0,4,Firewall,None
0.7209286442995577,UDP,Fragmented,Suspicious,7,6,Sig_C,Blocked,High,Segment_5,2,8,Endpoint,DDoS
0.9179767971758934,UDP,Fragmented,Suspicious,9,10,Sig_C,Blocked,High,Segment_10,2,10,Endpoint,Malware
0.7697826532392648,TCP,Normal,Suspicious,9,9,Sig_C,Blocked,High,Segment_5,9,9,Firewall,Malware
0.6737270792896553,ICMP,Normal,Unusual,7,6,Sig_C,Quarantined,High,Segment_1,8,6,Endpoint,DDoS
0.0,ICMP,Malformed,Normal,0,0,Sig_B,Allowed,Low,Segment_7,9,0,Firewall,None
0.3522972772947706,TCP,Normal,Normal,4,2,Sig_A,Allowed,Medium,Segment_4,0,5,Endpoint,None
0.1792412359418144,TCP,Malformed,Normal,2,2,Sig_A,Allowed,Low,Segment_10,10,1,Firewall,None
0.0,ICMP,Malformed,Normal,0,0,Sig_B,Allowed,Low,Segment_2,1,0,IDS,None
0.31076103664751087,UDP,Normal,Normal,3,1,Sig_B,Allowed,Medium,Segment_8,8,2,Firewall,None
0.7383275677168886,ICMP,Normal,Suspicious,7,6,Sig_C,Blocked,High,Segment_4,4,7,Endpoint,DDoS
0.2340191869211836,UDP,Fragmented,Normal,2,2,Sig_B,Allowed,Low,Segment_1,8,3,IDS,None
0.893104437414426,ICMP,Normal,Suspicious,9,10,Sig_A,Blocked,High,Segment_8,5,9,IDS,Malware
0.19996198481667513,ICMP,Normal,Normal,1,1,Sig_B,Allowed,Low,Segment_7,9,0,Firewall,None
1.0,TCP,Normal,Suspicious,10,9,Sig_B,Blocked,High,Segment_3,9,10,Firewall,Malware
0.7949220898163725,TCP,Fragmented,Suspicious,8,6,Sig_A,Blocked,High,Segment_3,2,8,Firewall,Malware
0.8758863894899243,UDP,Malformed,Suspicious,9,8,Sig_A,Blocked,High,Segment_7,7,9,IDS,Malware
0.46690135813909606,UDP,Fragmented,Unusual,4,6,Sig_B,Quarantined,Medium,Segment_2,8,4,IDS,None
0.6503790341381366,ICMP,Normal,Unusual,6,6,Sig_C,Quarantined,High,Segment_5,1,6,Firewall,DDoS
0.9294786398087885,TCP,Normal,Suspicious,10,10,Sig_C,Blocked,High,Segment_7,8,10,Endpoint,Malware
1.0,UDP,Normal,Suspicious,10,8,Sig_C,Blocked,High,Segment_6,3,10,IDS,Malware
0.09228132326380356,UDP,Malformed,Normal,1,1,Sig_A,Allowed,Low,Segment_10,7,1,Firewall,None
0.7569544234703321,UDP,Fragmented,Suspicious,8,9,Sig_A,Blocked,High,Segment_7,4,9,Endpoint,Malware
0.7010397070379669,ICMP,Fragmented,Suspicious,8,9,Sig_C,Blocked,High,Segment_2,5,7,Firewall,Malware
0.2865541902651099,UDP,Malformed,Normal,3,2,Sig_B,Allowed,Medium,Segment_7,3,4,IDS,None
0.29938862073900374,UDP,Fragmented,Normal,3,1,Sig_B,Allowed,Medium,Segment_2,4,2,IDS,None
0.5793663827055109,TCP,Malformed,Unusual,5,7,Sig_B,Quarantined,Medium,Segment_7,0,4,Firewall,Phishing
0.9478616903874343,TCP,Malformed,Suspicious,9,8,Sig_A,Blocked,High,Segment_8,2,10,Endpoint,Malware
0.8708556639311983,TCP,Fragmented,Suspicious,9,7,Sig_A,Blocked,High,Segment_10,3,9,IDS,Malware
0.9194671197109868,ICMP,Fragmented,Suspicious,9,7,Sig_C,Blocked,High,Segment_8,0,10,Firewall,Malware
0.5413124711336412,TCP,Malformed,Unusual,5,4,Sig_B,Quarantined,Medium,Segment_5,2,4,Firewall,Phishing
0.0042978694008607736,TCP,Fragmented,Normal,0,0,Sig_A,Allowed,Low,Segment_7,3,0,Endpoint,None
0.7706422920484398,TCP,Malformed,Suspicious,8,8,Sig_A,Blocked,High,Segment_8,8,9,Endpoint,Malware
0.07339137718782772,TCP,Fragmented,Normal,1,3,Sig_C,Allowed,Low,Segment_4,2,0,IDS,None
0.4192736535228476,UDP,Fragmented,Unusual,4,5,Sig_B,Quarantined,Medium,Segment_2,10,5,Endpoint,None
0.8206490282762524,ICMP,Fragmented,Suspicious,8,8,Sig_A,Blocked,High,Segment_7,2,9,Endpoint,Malware
0.2853522692118228,UDP,Fragmented,Normal,3,1,Sig_A,Allowed,Medium,Segment_1,3,3,IDS,None
0.869042389747333,UDP,Fragmented,Suspicious,10,10,Sig_A,Blocked,High,Segment_2,8,9,Firewall,Malware
0.13547386363543548,ICMP,Normal,Normal,2,4,Sig_A,Allowed,Low,Segment_10,8,3,IDS,None
0.6309844460806056,UDP,Normal,Unusual,6,5,Sig_B,Quarantined,High,Segment_7,0,5,IDS,DDoS
0.3934581001322062,TCP,Fragmented,Normal,5,7,Sig_C,Allowed,Medium,Segment_10,7,6,Endpoint,Phishing
0.7592090508183607,ICMP,Fragmented,Suspicious,7,9,Sig_B,Blocked,High,Segment_1,9,8,Endpoint,DDoS
0.2518078630569252,UDP,Fragmented,Normal,2,0,Sig_C,Allowed,Low,Segment_7,0,2,Firewall,None
0.4020548190966603,UDP,Malformed,Unusual,4,4,Sig_A,Quarantined,Medium,Segment_5,1,5,Endpoint,None
0.9298965517114304,TCP,Normal,Suspicious,9,10,Sig_B,Blocked,High,Segment_3,9,9,Firewall,Malware
0.3264387339179443,UDP,Malformed,Normal,3,2,Sig_C,Allowed,Medium,Segment_2,10,2,Firewall,None
0.29415634358168935,UDP,Normal,Normal,3,3,Sig_C,Allowed,Medium,Segment_7,4,3,Firewall,None
0.23130554412057147,UDP,Normal,Normal,3,2,Sig_A,Allowed,Medium,Segment_9,10,3,IDS,None
0.9483636487530843,ICMP,Fragmented,Suspicious,9,10,Sig_C,Blocked,High,Segment_9,10,8,Endpoint,Malware
0.7703615005691817,ICMP,Fragmented,Suspicious,7,7,Sig_C,Blocked,High,Segment_10,5,7,Endpoint,DDoS
0.4395704737878829,UDP,Malformed,Unusual,5,7,Sig_C,Quarantined,Medium,Segment_10,1,5,Firewall,Phishing
0.12943724974151505,UDP,Malformed,Normal,2,0,Sig_A,Allowed,Low,Segment_8,9,3,Endpoint,None
0.893160154762133,TCP,Fragmented,Suspicious,9,9,Sig_B,Blocked,High,Segment_2,4,9,Firewall,Malware
0.36868877021817753,ICMP,Fragmented,Normal,4,3,Sig_A,Allowed,Medium,Segment_1,2,5,Endpoint,None
0.5072474620102729,ICMP,Normal,Unusual,5,3,Sig_C,Quarantined,Medium,Segment_8,6,5,IDS,Phishing
0.4603997019930194,ICMP,Normal,Unusual,4,5,Sig_C,Quarantined,Medium,Segment_2,0,3,Endpoint,None
0.3877164780863752,UDP,Fragmented,Normal,5,4,Sig_B,Allowed,Medium,Segment_4,4,4,Firewall,Phishing
0.7790635975809577,TCP,Normal,Suspicious,7,9,Sig_C,Blocked,High,Segment_4,2,7,IDS,DDoS
0.579666577906154,TCP,Malformed,Unusual,6,5,Sig_B,Quarantined,High,Segment_2,10,7,Endpoint,Phishing
0.42558894893252475,UDP,Normal,Unusual,4,5,Sig_C,Quarantined,Medium,Segment_4,1,4,IDS,None
0.9309362919052233,UDP,Fragmented,Suspicious,9,8,Sig_C,Blocked,High,Segment_7,2,10,Firewall,Malware
0.5367670577098897,TCP,Normal,Unusual,5,3,Sig_A,Quarantined,Medium,Segment_6,9,5,Firewall,Phishing
0.3030954052014998,TCP,Fragmented,Normal,3,2,Sig_A,Allowed,Medium,Segment_10,3,2,Endpoint,None
0.8147780300893374,ICMP,Normal,Suspicious,8,8,Sig_B,Blocked,High,Segment_6,10,7,Firewall,Malware
0.31445110253027014,UDP,Malformed,Normal,3,4,Sig_A,Allowed,Medium,Segment_4,1,4,Endpoint,None
0.0,ICMP,Malformed,Normal,0,0,Sig_B,Allowed,Low,Segment_2,1,0,Firewall,None
0.5120972404281401,TCP,Fragmented,Unusual,6,7,Sig_A,Quarantined,High,Segment_5,2,7,Firewall,Phishing
0.5390407086117402,ICMP,Fragmented,Unusual,6,4,Sig_B,Quarantined,High,Segment_3,1,5,Firewall,Phishing
0.2947881010250983,TCP,Fragmented,Normal,3,3,Sig_C,Allowed,Medium,Segment_3,5,4,Endpoint,None
0.16065966715518076,TCP,Normal,Normal,2,4,Sig_B,Allowed,Low,Segment_4,1,2,Endpoint,None
0.6607751963805232,ICMP,Normal,Unusual,7,6,Sig_A,Quarantined,High,Segment_5,0,8,Endpoint,DDoS
0.4899625522843098,UDP,Normal,Unusual,4,2,Sig_B,Quarantined,Medium,Segment_2,7,4,Endpoint,None
0.9429447398329937,ICMP,Malformed,Suspicious,9,10,Sig_A,Blocked,High,Segment_6,9,9,Firewall,Malware
0.5873962017045014,ICMP,Fragmented,Unusual,6,7,Sig_C,Quarantined,High,Segment_6,3,5,IDS,Phishing
0.3336017472827721,UDP,Normal,Normal,3,1,Sig_A,Allowed,Medium,Segment_8,1,3,Endpoint,None
0.27898656972045494,UDP,Malformed,Normal,3,2,Sig_C,Allowed,Medium,Segment_2,3,3,Firewall,None
0.7055361717093248,ICMP,Fragmented,Suspicious,7,9,Sig_C,Blocked,High,Segment_8,10,7,Firewall,DDoS
0.7220814324209458,TCP,Malformed,Suspicious,7,6,Sig_A,Blocked,High,Segment_8,1,8,Endpoint,DDoS
0.07911970161140608,ICMP,Fragmented,Normal,1,1,Sig_C,Allowed,Low,Segment_4,10,0,Endpoint,None
0.06573747262314522,TCP,Normal,Normal,1,0,Sig_A,Allowed,Low,Segment_7,4,2,Firewall,None
0.26119659092342523,UDP,Malformed,Normal,2,2,Sig_B,Allowed,Low,Segment_7,6,3,Endpoint,None
0.23070564835990534,UDP,Malformed,Normal,2,3,Sig_C,Allowed,Low,Segment_1,5,1,Endpoint,None
0.0,TCP,Malformed,Normal,0,0,Sig_B,Allowed,Low,Segment_1,1,1,IDS,None
0.1665932034984195,ICMP,Fragmented,Normal,2,4,Sig_B,Allowed,Low,Segment_8,10,3,IDS,None
0.4609363750152803,UDP,Fragmented,Unusual,5,3,Sig_A,Quarantined,Medium,Segment_1,3,5,Endpoint,Phishing
0.66894309555938,TCP,Malformed,Unusual,7,7,Sig_A,Quarantined,High,Segment_3,7,8,IDS,DDoS
0.9431201144379447,TCP,Fragmented,Suspicious,9,8,Sig_C,Blocked,High,Segment_6,6,8,IDS,Malware
0.5009602984001845,ICMP,Malformed,Unusual,5,5,Sig_A,Quarantined,Medium,Segment_8,6,6,Endpoint,Phishing
0.33051851645722274,TCP,Normal,Normal,4,5,Sig_B,Allowed,Medium,Segment_5,3,4,Firewall,None
0.2808392581520692,TCP,Malformed,Normal,3,3,Sig_B,Allowed,Medium,Segment_5,0,4,Firewall,None
0.2270868823808095,ICMP,Malformed,Normal,2,4,Sig_B,Allowed,Low,Segment_4,6,1,Firewall,None
0.28901774922331225,UDP,Fragmented,Normal,3,3,Sig_C,Allowed,Medium,Segment_4,5,3,Firewall,None
0.5677662024418254,UDP,Fragmented,Unusual,6,8,Sig_A,Quarantined,High,Segment_7,7,7,IDS,Phishing
0.01656096393692642,UDP,Fragmented,Normal,0,0,Sig_B,Allowed,Low,Segment_6,10,0,IDS,None
0.6809096244719538,TCP,Normal,Unusual,6,7,Sig_C,Quarantined,High,Segment_8,4,5,Endpoint,DDoS
0.023071241647925938,TCP,Normal,Normal,0,0,Sig_A,Allowed,Low,Segment_6,7,1,Endpoint,None
0.16504707565158494,ICMP,Normal,Normal,1,0,Sig_A,Allowed,Low,Segment_10,9,2,Firewall,None
0.2711192891067548,TCP,Fragmented,Normal,3,2,Sig_B,Allowed,Medium,Segment_7,10,3,Firewall,None
0.0,TCP,Malformed,Normal,0,0,Sig_C,Allowed,Low,Segment_10,7,1,Endpoint,None
0.9985724007732159,UDP,Malformed,Suspicious,10,10,Sig_B,Blocked,High,Segment_10,8,10,Endpoint,Malware
1.0,TCP,Malformed,Suspicious,10,10,Sig_B,Blocked,High,Segment_5,0,10,Firewall,Malware
1.0,TCP,Fragmented,Suspicious,10,10,Sig_C,Blocked,High,Segment_6,2,9,IDS,Malware
0.7540515439472611,TCP,Fragmented,Suspicious,8,9,Sig_B,Blocked,High,Segment_1,10,7,IDS,Malware
0.5323666342756739,ICMP,Normal,Unusual,5,4,Sig_C,Quarantined,Medium,Segment_3,5,4,IDS,Phishing
0.0,TCP,Fragmented,Normal,0,2,Sig_C,Allowed,Low,Segment_8,3,0,IDS,None
0.0,ICMP,Malformed,Normal,0,0,Sig_B,Allowed,Low,Segment_3,7,0,IDS,None
0.6067813050586616,UDP,Normal,Unusual,5,4,Sig_B,Quarantined,Medium,Segment_1,9,4,Endpoint,DDoS
0.27449396302605616,TCP,Normal,Normal,3,3,Sig_A,Allowed,Medium,Segment_3,0,3,Endpoint,None
0.3364759675493101,ICMP,Fragmented,Normal,3,1,Sig_A,Allowed,Medium,Segment_4,4,3,Firewall,None
1.0,UDP,Normal,Suspicious,10,10,Sig_C,Blocked,High,Segment_8,3,10,Endpoint,Malware
0.3842771960610762,TCP,Normal,Normal,5,4,Sig_C,Allowed,Medium,Segment_9,0,6,Endpoint,Phishing
1.0,ICMP,Fragmented,Suspicious,10,9,Sig_C,Blocked,High,Segment_4,9,10,Endpoint,Malware
0.6324471803129635,ICMP,Normal,Unusual,6,7,Sig_A,Quarantined,High,Segment_7,5,7,Endpoint,DDoS
0.882019864046652,UDP,Malformed,Suspicious,8,7,Sig_B,Blocked,High,Segment_1,9,8,Firewall,Malware
0.8409238419167686,TCP,Fragmented,Suspicious,9,8,Sig_B,Blocked,High,Segment_9,2,10,Endpoint,Malware
0.47256273284773065,TCP,Malformed,Unusual,4,6,Sig_A,Quarantined,Medium,Segment_4,10,5,Endpoint,None
0.7630292784198656,TCP,Malformed,Suspicious,8,10,Sig_B,Blocked,High,Segment_9,10,7,Firewall,Malware
0.35273889071383285,ICMP,Malformed,Normal,3,1,Sig_B,Allowed,Medium,Segment_3,4,3,Endpoint,None
0.8981989482122781,TCP,Malformed,Suspicious,9,9,Sig_B,Blocked,High,Segment_5,5,10,Firewall,Malware
0.13853844032175694,ICMP,Normal,Normal,1,3,Sig_A,Allowed,Low,Segment_1,3,0,IDS,None
0.20244345916525766,ICMP,Normal,Normal,2,0,Sig_C,Allowed,Low,Segment_3,9,2,IDS,None
0.9080299207906636,UDP,Fragmented,Suspicious,10,9,Sig_B,Blocked,High,Segment_5,9,9,Endpoint,Malware
0.0,ICMP,Fragmented,Normal,0,0,Sig_B,Allowed,Low,Segment_6,5,1,Endpoint,None
0.5104957766991746,UDP,Malformed,Unusual,5,3,Sig_C,Quarantined,Medium,Segment_8,6,4,Endpoint,Phishing
0.48681324811843263,UDP,Malformed,Unusual,5,3,Sig_B,Quarantined,Medium,Segment_1,1,4,Endpoint,Phishing
0.019911047571014685,TCP,Fragmented,Normal,0,0,Sig_B,Allowed,Low,Segment_3,6,0,IDS,None
0.9873923267078213,UDP,Fragmented,Suspicious,10,10,Sig_C,Blocked,High,Segment_1,6,10,IDS,Malware
0.30090386913589107,TCP,Fragmented,Normal,2,2,Sig_A,Allowed,Low,Segment_5,1,2,Endpoint,None
0.41152685639141523,UDP,Fragmented,Unusual,4,2,Sig_A,Quarantined,Medium,Segment_8,2,4,Firewall,None
0.17765261362086673,ICMP,Malformed,Normal,2,3,Sig_B,Allowed,Low,Segment_4,2,1,Firewall,None
0.9168681533173433,TCP,Fragmented,Suspicious,9,8,Sig_B,Blocked,High,Segment_9,0,10,IDS,Malware
0.17856626015593474,ICMP,Normal,Normal,2,1,Sig_C,Allowed,Low,Segment_6,0,2,Firewall,None
0.9046465117056994,TCP,Malformed,Suspicious,9,8,Sig_C,Blocked,High,Segment_6,9,10,Endpoint,Malware
0.1391259906382083,ICMP,Normal,Normal,2,1,Sig_B,Allowed,Low,Segment_5,10,2,Endpoint,None
0.39957073990701975,UDP,Fragmented,Normal,4,3,Sig_B,Allowed,Medium,Segment_10,5,3,Endpoint,None
0.3761073801982413,TCP,Normal,Normal,4,2,Sig_A,Allowed,Medium,Segment_5,8,4,Endpoint,None
0.243863168731566,TCP,Fragmented,Normal,3,3,Sig_A,Allowed,Medium,Segment_7,8,3,Endpoint,None
0.09878679340363211,TCP,Normal,Normal,0,1,Sig_A,Allowed,Low,Segment_8,10,0,Firewall,None
0.3458132315029917,UDP,Malformed,Normal,4,6,Sig_A,Allowed,Medium,Segment_7,0,5,Firewall,None
0.9003482111720968,ICMP,Normal,Suspicious,9,10,Sig_C,Blocked,High,Segment_1,6,8,IDS,Malware
0.35985959825256214,UDP,Malformed,Normal,4,6,Sig_A,Allowed,Medium,Segment_1,5,5,IDS,None
0.31485197354399375,UDP,Normal,Normal,3,5,Sig_A,Allowed,Medium,Segment_10,3,3,Firewall,None
0.43628074327655414,UDP,Normal,Unusual,5,6,Sig_B,Quarantined,Medium,Segment_6,10,4,Firewall,Phishing
0.9420178411967776,ICMP,Malformed,Suspicious,9,7,Sig_A,Blocked,High,Segment_3,2,10,IDS,Malware
0.4018078093179421,UDP,Malformed,Unusual,3,2,Sig_B,Quarantined,Medium,Segment_9,8,3,Endpoint,None
0.5580230381449665,TCP,Fragmented,Unusual,6,4,Sig_B,Quarantined,High,Segment_7,9,5,IDS,Phishing
0.660848443134066,UDP,Malformed,Unusual,6,5,Sig_A,Quarantined,High,Segment_2,4,5,IDS,DDoS
